id,ln_x1,x1,x3,x4,x6,x2,T,ln_y,y,x5,S
1046,3.626493074,37.58079219,1,1,0,12,1,8.483799152,4835.786933,12,1
1047,3.501451383,33.16355006,1,0,1,14,1,8.219263927,3711.769243,16,1
1048,3.685695175,39.87283139,0,0,1,13,1,8.217162304,3703.976695,15,1
1049,3.629340183,37.68794128,0,0,1,8,1,8.668527703,5816.928793,10,1
1050,3.667493711,39.15365242,0,0,0,13,1,7.279864686,1450.791699,10,1
1051,3.648788384,38.42807777,0,0,0,11,1,7.86534347,2605.405151,15,1
1052,3.998565722,54.51989725,1,0,1,18,1,8.85848293,7033.803871,19,1
1053,3.183489616,24.13081408,1,1,0,8,1,7.513399385,1832.43211,2,1
1054,3.952497406,52.06523263,0,0,1,8,1,7.349278781,1555.074574,10,1
1055,3.399737403,29.9562326,0,1,1,14,1,8.188158495,3598.090242,19,1
1056,3.480505777,32.4761436,1,1,0,16,1,8.682766577,5900.347799,20,1
1057,3.524324462,33.93084428,1,1,1,6,1,7.808644942,2461.792303,11,1
1058,3.365535561,28.94899711,0,1,0,11,1,7.534489902,1871.489473,13,1
1059,2.733857915,15.39215424,0,1,1,11,0,7.969981578,2892.804073,15,1
1060,3.406120239,30.14804985,0,0,0,14,0,7.823589304,2498.858493,13,1
1061,3.512414946,33.52914114,1,0,0,13,1,8.209649097,3676.252233,12,0
1062,2.978681582,19.66187697,0,1,1,19,1,8.057865268,3158.540295,16,1
1063,3.664981898,39.05542917,1,1,1,10,1,8.43296949,4596.128005,13,1
1064,3.320817892,27.682983,1,0,1,15,1,7.325922194,1519.174227,18,1
1065,3.934322542,51.12750148,1,1,1,15,1,8.602239173,5443.835644,18,1
1066,3.579460434,35.85418994,0,0,0,16,1,8.32077262,4108.332961,15,1
1067,3.263365158,26.1373456,0,1,1,16,1,7.577487603,1953.714289,14,1
1068,3.550319666,34.82444791,1,1,1,12,1,8.5554023,5194.742318,12,1
1069,3.577274932,35.7759161,1,0,1,15,1,7.157597898,1283.823352,20,1
1070,3.77361421,43.53713318,0,1,1,11,0,7.263338093,1427.012094,13,1
1071,3.452938285,31.59308556,0,1,1,12,0,8.369034663,4311.472032,13,1
1072,2.889987287,17.99308086,0,1,1,14,1,8.146267359,3450.47561,13,1
1073,3.110100253,22.42329229,1,0,1,14,1,8.108697975,3323.248261,16,1
1074,3.242824802,25.60595143,1,1,1,13,1,8.152649262,3472.56663,15,1
1075,3.627879588,37.63293464,0,0,0,13,1,6.878030259,970.7124236,15,1
1076,3.414549121,30.40323816,0,1,1,13,1,7.515041406,1835.443474,19,1
1077,3.315689437,27.5413755,0,1,1,14,0,7.257881088,1419.246092,16,1
1078,3.24653275,25.70107321,1,1,1,13,1,7.82887194,2512.093981,15,1
1079,3.546108487,34.67810428,0,0,0,15,1,8.347797827,4220.875402,13,1
1080,3.244570317,25.65068604,0,0,1,13,1,7.406941037,1647.379358,15,1
1081,3.380623678,29.38909473,1,0,1,14,1,7.709138903,2228.622371,17,1
1082,3.218006832,24.97828462,1,0,1,13,1,8.011765911,3016.238822,19,1
1083,3.083523878,21.8352116,0,1,0,12,1,7.708258899,2226.662039,12,1
1084,3.786555377,44.10421591,0,1,0,12,1,9.229421472,10192.64307,13,1
1085,3.104751359,22.30367268,1,1,1,7,1,7.710890764,2232.530029,17,1
1086,3.521908744,33.84897587,0,0,1,12,0,8.640790963,5657.803165,11,1
1087,3.329544245,27.92561158,0,1,0,16,1,8.206287761,3663.915857,17,1
1088,3.182464799,24.10609708,1,1,1,14,1,7.539408783,1880.717784,15,1
1089,3.577794062,35.79449324,1,0,0,7,1,8.484254663,4837.990187,9,1
1090,3.611940351,37.03784958,0,0,1,8,1,8.449905684,4674.63182,9,1
1091,3.879400031,48.39517075,0,0,1,10,1,8.522571255,5026.962757,13,1
1092,3.597567499,36.50931738,1,1,1,14,1,9.476239357,13046.03267,14,0
1093,3.458459804,31.76800986,0,0,0,12,1,8.232542717,3761.385743,17,1
1094,4.280740669,72.2939661,1,1,1,5,1,8.04232413,3109.832453,8,1
1095,3.304914671,27.24621661,0,1,0,14,1,8.451479535,4681.994788,12,1
1096,3.199045032,24.50911359,1,0,0,13,1,6.789303127,888.2943178,12,1
1097,3.339465826,28.20405681,1,1,1,10,1,6.971175023,1065.473971,12,1
1098,3.46687563,32.03649206,0,1,1,12,1,8.456287158,4704.558251,11,1
1099,3.680129051,39.6515108,0,1,0,14,1,8.102828648,3303.800157,17,1
1100,3.624753518,37.51547513,0,0,0,8,0,7.887175694,2662.912412,9,1
1101,3.468274806,32.08134813,1,1,1,14,1,7.86262463,2598.33109,18,1
1102,3.243031239,25.61123797,0,1,1,13,1,9.274124695,10658.62492,20,1
1103,3.8381982,46.44172033,0,1,1,13,1,8.333187241,4159.654267,20,1
1104,3.774884486,43.5924725,1,0,1,8,1,6.209581479,497.4929965,14,1
1105,3.282686122,26.64725443,1,1,1,14,1,9.169830143,9602.993417,14,1
1106,3.706033726,40.69209007,1,0,1,14,1,8.175323958,3552.205504,17,1
1107,3.635025737,37.90282841,1,0,1,18,1,8.21410597,3692.673387,20,1
1108,3.813566482,45.31175458,0,0,0,14,1,7.76308993,2352.161403,12,1
1109,3.54488871,34.63583052,1,1,1,14,1,8.620762424,5545.612891,19,1
1110,3.157679854,23.5159721,1,0,0,7,1,7.679175538,2162.835861,6,1
1111,3.740749821,42.12956795,1,0,1,11,1,8.376526168,4343.892732,12,1
1112,3.281385041,26.61260673,1,1,0,8,1,7.921315391,2755.393083,13,1
1113,3.658162786,38.7900118,1,1,1,13,1,8.157140825,3488.198959,13,1
1114,4.002043632,54.70984263,0,0,1,18,0,8.349852929,4229.55865,19,1
1115,3.074351594,21.63584855,0,0,1,9,1,6.800097794,897.9350996,6,1
1116,3.96857324,52.90898855,1,1,1,13,1,8.456015811,4703.281854,15,1
1117,3.905948303,49.69718555,0,0,0,16,0,7.850081918,2565.944506,20,1
1118,3.341390967,28.25840589,1,1,0,13,1,9.229639126,10194.86179,13,1
1119,3.424618167,30.71091618,1,0,1,11,1,7.568867941,1936.946302,10,1
1120,3.294245694,26.95707252,1,1,1,13,1,8.336020846,4171.457799,13,1
1121,3.328889704,27.9073391,0,1,0,13,1,7.733325041,2283.181264,17,1
1122,3.673889414,39.40487007,1,1,1,16,1,7.804572062,2451.786108,16,1
1123,3.230312298,25.287553,0,0,0,10,1,6.919624435,1011.939874,8,1
1124,3.442901034,31.27756394,0,1,1,14,0,7.413180203,1657.689763,16,1
1125,3.456828987,31.71624426,0,1,1,9,1,7.262318588,1425.55799,11,1
1126,3.471028205,32.16980258,1,1,1,11,1,8.185657662,3589.103259,13,1
1127,3.554434015,34.96802298,0,1,0,13,1,8.107980632,3320.865207,18,1
1128,3.978972263,53.46206103,1,1,0,13,1,7.731212437,2278.362899,17,1
1129,3.364600478,28.92194004,1,1,1,15,1,8.53287472,5079.025645,16,1
1130,3.261535933,26.08957822,1,1,1,9,1,7.843309218,2548.624848,10,1
1131,3.737685305,42.00065884,1,0,1,13,1,6.46676135,643.3966128,13,1
1132,3.61414169,37.11947223,0,1,1,15,1,7.934727957,2792.598928,17,1
1133,3.570736395,35.54275702,1,1,1,12,1,8.327557061,4136.30047,17,1
1134,3.677296479,39.53935397,1,1,1,11,1,7.44020287,1703.095694,14,1
1135,3.076420939,21.68066695,1,0,0,9,1,7.634137341,2067.58666,11,0
1136,3.818988738,45.55811381,0,1,1,13,1,8.687647464,5929.217127,16,1
1137,3.636175364,37.94642755,1,1,1,14,1,7.688167276,2182.37121,20,1
1138,3.785393893,44.05301932,1,1,1,12,1,8.142075794,3436.042987,13,1
1139,3.320444686,27.67265346,1,1,1,14,1,8.60966271,5484.398532,19,1
1140,2.947417985,19.0566855,0,1,0,11,1,8.192173321,3612.564985,12,1
1141,3.35462314,28.63481084,1,1,1,14,1,9.077939527,8759.897882,19,1
1142,3.227945955,25.22778472,0,1,0,18,1,8.791774835,6579.900057,20,1
1143,4.166828734,64.51054728,1,1,0,7,0,7.692687944,2192.25932,10,1
1144,3.375960027,29.25235336,0,1,1,11,1,7.830900514,2517.195124,13,1
1145,3.435297846,31.04065652,0,0,0,7,1,7.865138887,2604.872184,4,1
1146,3.818893556,45.55377772,1,0,1,9,1,6.402539891,603.3756014,6,1
1147,3.686103958,39.88913408,1,1,1,13,1,8.476180131,4799.082973,10,1
1148,3.701919996,40.5250376,1,1,1,12,1,8.1100205,3327.646246,14,1
1149,4.290112869,72.97470461,0,1,1,13,1,8.585980214,5356.040208,16,1
1150,3.54983432,34.80755008,0,1,1,19,0,8.388869155,4397.841605,17,1
1151,4.071552661,58.64795234,1,1,1,15,1,8.301993162,4031.900622,18,1
1152,3.57611552,35.73446111,0,1,1,12,1,8.423946001,4554.841449,12,1
1153,3.06229341,21.37652612,1,1,1,15,1,8.249148487,3824.367934,18,1
1154,2.831825528,16.97642348,1,1,1,10,1,7.35606811,1565.668409,12,1
1155,3.694905065,40.24175207,1,1,1,15,1,7.963008133,2872.701437,14,1
1156,3.200225041,24.53805163,1,0,0,13,1,7.321736922,1512.829355,12,1
1157,3.512591715,33.5350686,1,0,0,8,1,7.566896935,1933.13233,7,1
1158,4.03311311,56.43633056,0,1,1,13,1,9.114190062,9083.27475,15,1
1159,3.604154803,36.75060923,0,1,1,5,1,7.930997906,2782.201795,5,1
1160,3.413870766,30.38262096,1,0,0,14,1,8.014591565,3024.773723,17,1
1161,2.922627004,18.59005954,0,0,1,9,1,7.101322877,1213.571419,12,1
1162,3.259805267,26.04446494,0,0,1,12,0,7.734998046,2287.004234,12,1
1163,3.327314609,27.86341697,0,1,1,12,0,7.617410417,2033.289934,15,1
1164,3.70526172,40.66068763,0,1,1,6,1,8.241389966,3794.811304,8,1
1165,3.645037204,38.28419716,1,0,1,17,1,7.509895212,1826.022188,13,1
1166,3.504189023,33.2544643,0,0,0,12,1,8.105850147,3313.797684,16,1
1167,3.55407312,34.9554055,1,0,1,7,1,7.409337436,1651.33187,16,1
1168,3.413563026,30.37327244,1,1,0,11,1,8.826956247,6815.51048,12,1
1169,3.509068167,33.4171141,0,1,0,13,1,8.349066825,4226.235087,15,1
1170,3.581502233,35.92747175,0,0,1,10,1,7.43420187,1692.90602,16,0
1171,3.634747528,37.89228496,1,1,1,13,1,8.457635393,4710.905379,15,1
1172,4.048288298,57.29929371,1,0,1,14,1,7.871964801,2622.713638,14,1
1173,3.166392887,23.72176276,0,1,1,12,1,7.624992491,2048.765081,19,1
1174,3.942442229,51.54433079,1,0,1,11,1,7.96356844,2874.311483,16,1
1175,3.701453738,40.50614691,0,1,0,13,0,7.605093208,2008.399085,20,1
1176,3.036401437,20.83014959,1,0,0,13,0,7.677529611,2159.278918,20,1
1177,3.416885832,30.47436479,1,0,0,20,1,8.50881913,4958.304516,20,1
1178,3.311197102,27.4179279,0,1,0,17,0,7.63402426,2067.352868,20,0
1179,3.220099865,25.03061973,1,1,0,17,1,6.682881024,798.6166344,20,1
1180,3.038634055,20.87670731,1,0,1,11,1,7.364845006,1579.470599,19,1
1181,3.351769385,28.5532106,1,1,1,12,1,7.515661543,1836.582053,15,1
1182,3.369391995,29.06085255,0,0,1,11,0,7.568033856,1935.331399,15,1
1183,3.402936597,30.05222186,1,1,1,13,1,7.894182429,2681.636251,11,1
1184,2.881665914,17.84397497,0,1,1,12,1,8.697715037,5989.211446,17,1
1185,3.632450767,37.80535527,1,1,1,14,1,8.396057219,4429.567457,20,1
1186,3.723905374,41.42586209,0,1,1,13,1,8.477669398,4806.23541,8,1
1187,3.736892862,41.96738891,1,1,1,13,1,8.256424964,3852.297353,15,1
1188,3.731222152,41.73007751,0,0,1,13,1,7.298958327,1478.758741,20,1
1189,3.560151895,35.16853868,0,1,0,13,0,9.366831169,11694,14,1
1190,3.94050501,51.44457474,0,0,1,12,1,7.395869477,1629.240896,9,1
1191,3.237063355,25.45884826,1,1,1,15,1,8.030025411,3071.819732,19,1
1192,3.132018592,22.92019941,0,0,1,18,1,7.937183286,2799.464103,20,1
1193,3.601351376,36.64772585,1,1,1,4,1,7.645113165,2090.405122,6,1
1194,3.632247226,37.79766114,1,1,0,17,1,7.848683913,2562.359808,16,1
1195,3.276045064,26.4708748,1,1,0,14,1,8.174150461,3548.039446,15,1
1196,3.510981836,33.48112463,0,0,1,13,1,8.164561666,3514.180616,13,1
1197,3.596992887,36.48834473,1,1,1,14,1,8.042981417,3111.877178,16,1
1198,3.61390281,37.11060618,0,1,1,8,0,7.002064354,1098.899336,9,1
1199,3.762966949,43.07604098,0,0,0,8,0,8.372008729,4324.31372,13,1
1200,3.780016396,43.81676016,1,0,1,13,1,7.578006885,1954.729081,15,1
1201,2.771357743,15.98031645,1,0,1,10,0,6.151417981,469.3824907,13,1
1202,4.018398207,55.61195561,0,1,1,13,1,8.548485267,5158.934098,12,1
1203,3.636800794,37.97016781,1,0,0,13,1,7.787294956,2409.79017,20,1
1204,3.328891896,27.90740027,0,1,0,15,1,7.200504229,1340.106315,18,1
1205,3.165612679,23.70326208,0,1,0,14,1,8.34807461,4222.04383,17,1
1206,3.77151928,43.44602138,0,1,1,3,1,7.770575066,2369.833707,4,1
1207,3.598428805,36.54077662,0,1,0,9,0,9.166751254,9573.472339,15,1
1208,3.823426988,45.7607615,0,1,1,13,1,8.511604688,4972.135416,19,1
1209,3.481905334,32.52162764,0,0,0,12,1,7.668226227,2139.283475,15,1
1210,3.426944371,30.7824392,1,1,1,9,1,8.265845012,3888.757636,10,1
1211,4.172426768,64.87269222,1,0,1,15,1,7.446242371,1713.412664,18,1
1212,2.889202109,17.97895862,0,1,1,10,1,8.541282998,5121.911549,10,1
1213,3.61727434,37.23593686,1,1,1,14,1,9.161520158,9523.52334,12,1
1214,3.615444003,37.16784489,0,1,1,16,0,8.044692342,3117.205924,16,1
1215,3.63160868,37.77353329,1,1,1,11,1,8.611931588,5496.856094,20,1
1216,3.667442271,39.15163839,0,1,0,11,0,7.500032434,1808.101058,14,1
1217,3.417078085,30.48022416,0,0,1,7,1,7.416543172,1663.273907,12,1
1218,3.849886424,46.98772624,1,0,1,13,1,7.743224757,2305.896361,14,1
1219,2.76371683,15.85867754,1,1,1,10,0,7.374890374,1595.416922,13,1
1220,3.258330122,26.0060739,0,0,1,12,1,8.418095327,4528.270361,18,1
1221,3.464256635,31.95269842,0,0,1,14,1,8.252053819,3835.49515,13,1
1222,3.54896487,34.77729983,1,1,1,8,0,7.653782395,2108.606107,10,1
1223,3.621943852,37.41021713,1,1,0,13,1,8.261921574,3873.53023,18,0
1224,3.691801999,40.11707278,0,0,0,13,1,8.15182348,3469.700229,12,1
1225,3.047444709,21.06145745,0,1,1,12,1,7.869312537,2615.766728,18,1
1226,3.502301181,33.19174437,0,1,0,13,1,8.186820817,3593.280371,16,1
1227,3.657250407,38.75463675,1,0,1,16,1,7.727369834,2269.624854,19,1
1228,3.897900761,49.29885036,1,0,1,13,1,8.340211821,4188.976961,10,1
1229,3.46592968,32.00620146,1,0,0,12,1,7.067985994,1173.781649,12,1
1230,3.979744844,53.50338075,0,1,1,17,1,7.982524443,2929.31663,19,1
1231,3.41554157,30.43342681,1,1,1,16,1,8.131725469,3400.662245,15,1
1232,3.485030558,32.62342401,0,1,1,15,1,8.925673744,7522.649966,19,1
1233,3.548064238,34.74599238,0,1,1,15,0,9.007730436,8165.967043,20,1
1234,3.349285831,28.48238515,1,0,0,11,1,6.995040025,1091.207352,8,1
1235,3.714781415,41.04961326,0,0,1,6,1,7.301095002,1481.921747,7,1
1236,3.096263809,22.11517024,0,1,1,12,1,7.321514508,1512.492919,13,0
1237,3.49830693,33.05943263,1,0,1,11,1,8.428838462,4577.180436,15,1
1238,3.337837235,28.15816132,0,0,0,15,1,7.892461913,2677.02642,16,1
1239,3.335877878,28.10304343,1,0,0,11,1,7.955948942,2852.493896,14,1
1240,3.845433616,46.77896407,1,1,1,7,1,7.893723636,2680.406219,5,1
1241,3.815665905,45.40698304,1,0,0,12,1,8.324854259,4125.135961,18,1
1242,3.979407959,53.48535931,0,0,1,12,1,9.085357013,8825.115888,11,1
1243,3.420860962,30.59574546,1,1,1,8,1,7.025808344,1125.303824,10,1
1244,3.509720236,33.43891148,0,1,0,12,0,7.973820554,2903.930821,12,1
1245,3.034525008,20.79109994,1,1,0,9,1,7.686532421,2178.806264,10,1
1246,3.383546171,29.47510978,1,0,1,4,1,7.574171472,1947.246245,5,1
1247,4.029244437,56.21841862,1,1,0,13,1,8.588674388,5370.489769,16,1
1248,3.375041682,29.22550193,1,1,1,14,1,7.456147082,1730.467847,16,1
1249,3.150098393,23.33836081,1,0,1,13,1,7.4896305,1789.39079,15,1
1250,3.51256837,33.53428572,0,0,0,13,0,7.740393168,2299.376247,13,1
1251,3.873946739,48.13197605,0,0,1,18,1,8.115343819,3345.407601,19,1
1252,3.026608609,20.62715907,1,0,0,13,1,7.227636245,1376.963849,11,1
1253,3.423853858,30.68745252,0,1,1,15,1,8.719510705,6121.183292,20,1
1254,3.640349163,38.10513929,0,1,0,10,1,8.109919362,3327.309712,10,1
1255,4.093258998,59.93490151,0,1,0,7,0,7.79392811,2425.82781,8,0
1256,3.315318262,27.5311547,0,1,1,19,1,8.220529945,3716.471384,20,1
1257,3.95582648,52.23885049,1,1,0,20,1,8.446369915,4658.132589,20,1
1258,3.370131442,29.08234945,0,1,1,10,0,8.357516151,4262.095207,17,1
1259,3.190694688,24.30530617,0,0,1,18,1,7.74934468,2320.05154,20,1
1260,3.159699651,23.56351758,1,1,0,15,1,8.184996328,3586.730449,13,1
1261,3.433670562,30.99018565,0,1,1,14,1,8.716568886,6103.202336,15,1
1262,3.49327559,32.89351712,1,1,1,10,1,8.511023842,4969.248208,12,1
1263,3.403129452,30.05801813,1,1,1,14,1,8.511404734,4971.141317,18,1
1264,3.815666948,45.40703041,0,1,0,14,1,8.759296558,6369.629339,16,0
1265,3.55686235,35.05304024,1,0,0,9,1,7.959145267,2861.625979,14,1
1266,3.468251717,32.08060742,1,0,1,13,1,6.882574085,975.1332079,17,1
1267,3.319233658,27.6391614,0,1,1,18,1,8.518986403,5008.974103,20,1
1268,3.111195221,22.44785852,1,0,1,13,1,8.045338473,3119.220697,16,1
1269,2.912202008,18.39726493,0,1,1,17,1,8.038913028,3099.24257,20,1
1270,3.564023519,35.30496195,0,0,1,7,1,7.022927147,1122.066269,9,1
1271,3.507600761,33.36811359,1,1,1,14,1,8.569407036,5268.005125,16,1
1272,3.909506956,49.87435568,0,1,1,14,1,8.947980433,7692.340963,15,1
1273,3.587328142,36.13739286,0,1,1,8,0,7.689487161,2185.253592,8,1
1274,3.73916531,42.06286607,0,1,0,12,1,7.703681997,2216.49411,17,1
1275,3.512295912,33.5251503,0,0,0,13,1,7.708134606,2226.385296,13,1
1276,3.254502785,25.90673012,0,1,0,14,1,9.13352776,9260.633703,15,1
1277,3.586892193,36.12164221,1,0,1,16,1,8.976760257,7916.941663,18,0
1278,3.601936133,36.66916215,1,1,1,12,1,8.634001437,5619.51948,15,1
1279,3.254782181,25.91396936,0,0,1,12,1,8.367123595,4303.24038,11,1
1280,3.491375205,32.83106614,1,1,1,15,1,8.652071266,5721.986226,20,1
1281,4.100234495,60.35443877,0,1,1,12,1,7.625957684,2050.743489,14,1
1282,3.161220181,23.59937388,0,1,0,10,0,7.409323857,1651.309448,14,1
1283,3.941653578,51.50369629,1,1,1,10,1,8.317393168,4094.472484,8,1
1284,3.431879325,30.93472456,1,1,1,17,1,8.633714781,5617.908838,18,1
1285,3.944693179,51.66048515,0,1,1,14,1,8.480607264,4820.376249,18,1
1286,3.247084048,25.71524605,1,0,1,13,1,6.794048081,892.5192491,18,1
1287,3.480141402,32.46431226,1,1,1,13,1,8.496697258,4898.5634,14,1
1288,3.59337005,36.35639255,1,1,1,13,1,8.617412364,5527.065837,15,1
1289,3.466222932,32.01558871,0,1,1,18,1,8.411445906,4498.259873,20,1
1290,3.697621652,40.35122089,0,1,1,18,1,8.272364823,3914.194432,20,1
1291,3.44994155,31.49855116,1,0,1,12,1,6.942475527,1035.330033,14,1
1292,3.86266204,47.59187434,1,0,1,16,1,7.790679104,2417.959072,20,1
1293,3.55112583,34.85253344,0,0,1,20,1,7.226521851,1375.430224,20,1
1294,3.707725891,40.76100607,0,1,1,13,1,9.288497664,10812.92724,17,1
1295,3.144335919,23.20426085,0,1,0,12,1,7.732479503,2281.251565,13,0
1296,3.302483213,27.18004903,1,0,1,13,1,8.082297646,3236.661401,15,1
1297,3.826852385,45.91777902,1,0,1,13,1,7.686530625,2178.802351,12,1
1298,3.652635782,38.57621066,1,0,1,9,0,7.200837097,1340.552467,14,1
1299,3.459228012,31.79242368,1,0,1,14,1,7.508137517,1822.815416,13,1
1300,3.467365179,32.05217933,0,1,1,6,0,7.383765895,1609.640104,6,1
1301,3.726470048,41.53224229,0,1,0,19,1,8.582722037,5338.617679,20,1
1302,3.432856604,30.96497118,0,1,1,13,1,8.564156901,5240.419867,11,1
1303,3.522486551,33.86853971,0,0,1,16,1,8.178765423,3564.451354,20,1
1304,3.006213559,20.21072814,0,1,0,13,0,7.972650766,2900.535825,16,1
1305,4.03220281,56.38497992,0,0,1,13,1,9.145517028,9372.330168,9,1
1306,3.729790375,41.67037209,1,1,0,16,1,7.355212734,1564.329747,18,1
1307,3.749686353,42.50774748,1,0,1,12,1,8.595854325,5409.188308,13,1
1308,2.928362743,18.69699364,1,0,1,17,1,8.403442997,4462.404376,18,1
1309,3.493748997,32.90909282,1,1,1,19,1,8.014604814,3024.813799,20,1
1310,3.377319826,29.29215774,0,1,1,7,0,8.47433395,4790.231171,7,0
1311,3.087084108,21.91308853,0,0,1,11,1,8.025996036,3059.467119,14,1
1312,3.718229112,41.19138417,1,1,1,13,1,7.763697959,2353.592018,13,1
1313,3.870239234,47.95385692,0,1,1,10,1,8.689626128,5940.960667,12,1
1314,3.334032678,28.05123553,0,1,0,9,1,7.827789076,2509.375198,11,1
1315,3.431242947,30.91504463,1,1,1,10,0,6.943281692,1036.165016,14,1
1316,4.013438597,55.33682481,1,1,1,11,1,7.770650699,2370.012951,11,1
1317,3.005057629,20.18737944,1,0,1,15,1,7.758851384,2342.212757,11,1
1318,3.723266236,41.39939369,0,0,1,15,1,9.139843855,9319.309851,8,1
1319,3.405793603,30.138204,0,1,1,8,1,8.791280588,6576.648763,8,1
1320,3.465406748,31.98946877,1,1,0,15,1,8.594452446,5401.610595,17,1
1321,3.316707697,27.56943405,0,1,1,12,1,8.074582466,3211.786058,13,1
1322,3.829008614,46.01689509,1,1,1,12,1,8.500720327,4918.310359,12,1
1323,3.161849717,23.6142352,1,0,0,13,1,8.425395089,4561.446601,9,1
1324,3.788782848,44.20256627,1,1,1,16,1,8.211423333,3682.780563,13,1
1325,3.921939205,50.49827639,1,1,1,10,1,8.093673244,3273.690575,10,1
1326,3.007505147,20.23684894,0,0,1,15,1,9.13964355,9317.443333,13,1
1327,3.161928742,23.6161014,0,1,1,12,1,8.196465527,3628.104183,9,1
1328,3.677463644,39.54596413,1,1,1,9,1,6.938649249,1031.376141,9,1
1329,3.213107264,24.85620114,1,1,1,12,1,7.814803847,2477.001033,18,1
1330,3.292541034,26.91115902,0,0,1,14,1,7.041204874,1142.763664,17,1
1331,3.36639417,28.97386364,0,1,1,13,1,8.9316146,7567.473962,14,1
1332,3.396654732,29.86402956,1,1,1,10,1,8.796388321,6610.326464,8,1
1333,3.711109456,40.89915716,1,0,1,6,1,8.220376262,3715.900273,7,1
1334,3.319098271,27.63541965,0,1,0,9,0,8.202929826,3651.633301,11,1
1335,3.526805124,34.01511973,1,1,1,14,0,7.51770357,1840.336234,11,0
1336,3.721248391,41.31594038,1,1,0,12,1,7.64621441,2092.708439,15,1
1337,3.037886167,20.86109971,1,1,1,19,1,7.986736681,2941.681634,17,1
1338,3.293110312,26.92648332,0,0,0,13,1,7.392786944,1624.226439,18,1
1339,3.757938038,42.8599592,0,1,0,15,1,8.238222939,3782.812043,20,1
1340,3.387044078,29.5783915,1,0,0,6,1,6.895498888,987.8184122,12,1
1341,2.739474959,15.47885593,1,1,1,12,1,8.793461844,6591.009776,11,1
1342,3.242657231,25.60166098,1,0,1,13,1,8.681789829,5894.58746,16,1
1343,3.744807922,42.30088137,1,1,0,7,1,7.499664848,1807.436547,12,1
1344,3.372023327,29.137422,1,0,1,14,1,7.906988892,2716.19937,19,1
1345,3.378608948,29.32994325,1,0,1,20,1,7.996270639,2969.861622,18,1
1346,3.456269233,31.69849593,0,0,1,17,1,7.420577526,1669.997696,14,1
1347,3.71583991,41.09308711,0,0,1,8,0,7.078915982,1186.681437,6,0
1348,3.352672774,28.57901692,1,1,1,15,1,8.043528996,3113.581642,16,1
1349,3.642787532,38.19816705,0,1,0,10,1,8.232177709,3760.013055,8,1
1350,3.6719461,39.32836839,1,1,1,15,1,7.551127362,1902.886765,17,1
1351,3.194342127,24.39412017,0,1,1,9,0,6.704964476,816.4490221,14,1
1352,3.48143833,32.50644345,0,0,1,14,1,7.381742957,1606.387192,13,1
1353,3.33850847,28.17706839,0,1,1,17,1,8.61139293,5493.895965,14,1
1354,3.625086418,37.5279661,1,1,1,11,1,7.371761459,1590.432799,18,1
1355,3.047517003,21.06298013,0,0,0,7,1,7.54469447,1890.684988,5,0
1356,3.961750978,52.54925805,0,0,1,13,1,8.548094134,5156.916663,13,1
1357,3.903805427,49.59080466,1,1,1,14,1,7.54049429,1882.760424,18,1
1358,3.247143267,25.71676893,1,0,1,15,1,7.348195083,1553.390255,16,1
1359,3.299037732,27.08656184,1,1,0,12,1,8.577806698,5312.440952,10,1
1360,3.227453766,25.21537092,0,1,1,16,1,8.720160385,6125.161393,20,1
1361,3.459037807,31.78637718,1,1,1,15,1,8.34956089,4228.323638,17,1
1362,3.349688611,28.49385959,1,0,1,14,1,8.430250834,4583.649686,17,1
1363,3.533791534,34.25359539,0,1,1,16,1,8.388345369,4395.538678,17,1
1364,2.937434731,18.86738427,0,1,0,15,0,7.98265369,2929.69526,13,1
1365,3.547564014,34.72861595,1,0,1,12,1,9.015409736,8228.917355,13,1
1366,3.504668801,33.27042291,1,1,1,8,1,8.319766331,4104.200873,6,1
1367,3.019818962,20.48758231,1,1,1,14,1,8.144387329,3443.994707,19,1
1368,3.582791927,35.97383709,1,0,0,8,1,8.37497628,4337.1654,3,1
1369,3.516485792,33.66591132,1,1,1,14,1,7.637505599,2074.562565,20,1
1370,3.430827994,30.902219,0,1,1,15,1,8.157952344,3491.030851,17,1
1371,3.496035113,32.98441288,0,0,1,8,0,8.39808428,4438.555568,14,0
1372,3.615484759,37.16935973,1,1,1,16,1,8.128698752,3390.384962,17,1
1373,3.604017115,36.74554946,1,0,1,12,1,8.297426467,4013.530141,13,0
1374,3.370516172,29.09354045,0,1,1,12,1,8.750698559,6315.098036,14,1
1375,3.845053412,46.76118188,1,1,1,10,1,8.070702919,3199.349922,15,1
1376,3.489040342,32.75449951,1,1,1,13,1,8.034137969,3084.478779,17,1
1377,3.459259573,31.7934271,1,0,1,13,1,8.180918406,3572.133825,12,1
1378,3.783385414,43.96462854,0,1,1,5,1,7.21992565,1366.387466,7,1
1379,3.797612409,44.59458364,1,0,1,15,1,8.13875739,3424.659705,20,1
1380,3.289799074,26.83747076,1,1,1,12,1,8.558391597,5210.294178,13,0
1381,3.202682398,24.59842456,1,1,1,13,1,7.369799594,1587.315643,19,1
1382,3.288314584,26.79766037,1,1,1,8,1,8.052599571,3141.952093,9,0
1383,3.147267232,23.27237959,0,0,1,13,1,7.199419064,1338.652867,15,1
1384,2.965640914,19.40713757,0,1,0,13,1,8.253817585,3842.266037,16,1
1385,3.593182257,36.34956571,1,1,1,10,1,8.048662165,3129.605272,9,1
